Date;Agrupamento;GGR;Custo Freespin;Jogadores;ARPU;Novos Jogadores;Novos;Turnover;Margem;Rounds per Player;Qtd Rollback;Valor Rollback;Margem
2025-05-26;NetEntEVL;4680,28;0,0;237;19,75;6;0,0253;22358,0;0,2093;1,42;0;0,0;0,2093
2025-05-25;Endorphina;-8420,55;0,0;103;-81,75;6;0,0583;22340,0;-0,3769;1,81;0;0,0;-0,3769
2025-04-25;Caleta;1384,57;0,0;81;17,09;1;0,0123;22221,0;0,0623;3,36;6;9,0;0,0623
2025-01-24;Ezugi;-23,54;0,0;24;-0,98;2;0,0833;22123,0;-0,0011;3,0;0;0,0;-0,0011
2025-02-01;Caleta;-558,14;0,0;87;-6,42;7;0,0805;22104,0;-0,0253;1,62;1;2,0;-0,0253
2025-08-03;NolimitCityEVL;2199,87;0,0;87;25,29;2;0,023;22101,0;0,0995;3,62;0;0,0;0,0995
2025-05-24;NetEntEVL;4296,1;0,0;313;13,73;6;0,0192;22101,0;0,1944;1,29;0;0,0;0,1944
2025-04-10;Playtech;3685,46;0,0;416;8,86;11;0,0264;22092,0;0,1668;1,75;0;0,0;0,1668
2025-04-14;RedTigerEVL;3013,92;0,0;282;10,69;5;0,0177;22084,0;0,1365;1,82;1;1,0;0,1365
2025-04-09;RedTigerEVL;-1276,28;0,0;279;-4,57;6;0,0215;22075,0;-0,0578;1,64;1;1,0;-0,0578
2025-06-02;Pascal Gaming;1289,49;0,0;45;28,66;0;0,0;22047,0;0,0585;3,18;15;109,0;0,0585
2025-03-11;Caleta;3600,27;0,0;217;16,59;8;0,0369;22013,0;0,1636;2,19;16;15,0;0,1636
2025-02-14;BGaming;408,97;0,0;249;1,64;6;0,0241;21996,0;0,0186;1,59;2;2,0;0,0186
2025-05-01;NetEntEVL;641,65;0,0;65;9,87;2;0,0308;21980,0;0,0292;1,85;0;0,0;0,0292
2025-02-17;RedTigerEVL;5418,0;0,0;238;22,76;8;0,0336;21967,0;0,2466;1,72;1;1,0;0,2466
2025-07-03;NetEntEVL;388,97;0,0;164;2,37;5;0,0305;21873,0;0,0178;1,45;1;2,0;0,0178
2025-07-07;NolimitCityEVL;359,96;0,0;95;3,79;1;0,0105;21868,0;0,0165;2,6;0;0,0;0,0165
2025-02-09;BigTimeGamingEVL;3903,75;0,0;332;11,76;6;0,0181;21865,0;0,1785;1,55;3;2,0;0,1785
2025-07-15;NolimitCityEVL;-8409,35;0,0;84;-100,11;2;0,0238;21853,0;-0,3848;2,52;6;11,0;-0,3848
2025-02-16;Playtech;431,33;0,0;355;1,22;11;0,031;21853,0;0,0197;1,63;1;1,0;0,0197
2025-02-16;Booming Games;2947,78;0,0;332;8,88;11;0,0331;21844,0;0,1349;1,6;2;0,0;0,1349
2025-04-14;NolimitCityEVL;5004,93;0,0;72;69,51;2;0,0278;21842,0;0,2291;2,24;0;0,0;0,2291
2025-06-14;Endorphina;2323,51;0,0;136;17,08;6;0,0441;21829,0;0,1064;2,01;0;0,0;0,1064
2025-04-06;Gaming Corps;4600,3;0,0;321;14,33;13;0,0405;21812,0;0,2109;1,92;6;15,0;0,2109
2025-03-10;NetEntEVL;604,45;0,0;230;2,63;4;0,0174;21774,0;0,0278;1,54;1;10,0;0,0278
2025-03-16;NolimitCityEVL;-1593,65;0,0;197;-8,09;1;0,0051;21718,0;-0,0734;1,78;0;0,0;-0,0734
2025-03-09;NolimitCityEVL;6035,59;0,0;320;18,86;8;0,025;21618,0;0,2792;1,82;0;0,0;0,2792
2025-02-16;NetEntEVL;-138,65;0,0;189;-0,73;4;0,0212;21574,0;-0,0064;1,61;1;5,0;-0,0064
2025-01-22;RedTigerEVL;-144,2;0,0;232;-0,62;12;0,0517;21574,0;-0,0067;1,87;4;4,0;-0,0067
2025-02-16;RedTigerEVL;1827,35;0,0;210;8,7;7;0,0333;21557,0;0,0848;1,56;4;3,0;0,0848
2025-06-21;Caleta;3421,19;0,0;93;36,79;5;0,0538;21521,0;0,159;1,99;6;12,0;0,1590
2025-02-18;NolimitCityEVL;6330,78;0,0;211;30,0;2;0,0095;21516,0;0,2942;1,88;1;2,0;0,2942
2025-02-11;Caleta;152,54;0,0;94;1,62;7;0,0745;21516,0;0,0071;1,85;3;14,0;0,0071
2025-04-02;RedTigerEVL;2041,98;0,0;346;5,9;9;0,026;21510,0;0,0949;1,55;0;0,0;0,0949
2025-03-18;BigTimeGamingEVL;3288,7;0,0;581;5,66;14;0,0241;21505,0;0,1529;1,19;2;2,0;0,1529
2025-02-28;NolimitCityEVL;1529,24;0,0;273;5,6;5;0,0183;21505,0;0,0711;2,0;0;0,0;0,0711
2025-05-08;Gaming Corps;3306,66;0,0;217;15,24;1;0,0046;21500,0;0,1538;1,71;2;6,0;0,1538
2025-03-29;Pascal Gaming;1181,57;0,0;92;12,84;2;0,0217;21473,0;0,055;3,25;12;27,0;0,0550
2025-07-20;Booming Games;2511,17;0,0;400;6,28;20;0,05;21472,0;0,1169;1,72;0;0,0;0,1170
2025-07-17;Playtech;367,56;0,0;200;1,84;3;0,015;21422,0;0,0172;2,15;1;1,0;0,0172
2025-01-31;NetEntEVL;1687,65;0,0;336;5,02;5;0,0149;21381,0;0,0789;1,44;2;3,0;0,0789
2025-04-09;Endorphina;1275,2;0,0;385;3,31;12;0,0312;21354,0;0,0597;1,18;2;2,0;0,0597
2025-03-05;NetEntEVL;2860,1;0,0;232;12,33;1;0,0043;21351,0;0,134;1,53;1;2,0;0,1340
2025-04-11;Playtech;2084,18;0,0;400;5,21;10;0,025;21340,0;0,0977;1,75;1;3,0;0,0977
2025-07-05;NolimitCityEVL;-2576,24;0,0;107;-24,08;1;0,0093;21336,0;-0,1207;2,83;3;3,0;-0,1207
2025-01-11;Pascal Gaming;2944,44;0,0;110;26,77;2;0,0182;21322,0;0,1381;2,46;3;6,0;0,1381
2025-02-12;Playtech;1415,14;0,0;354;4,0;8;0,0226;21314,0;0,0664;1,69;2;3,0;0,0664
2025-03-17;NolimitCityEVL;3379,48;0,0;170;19,88;2;0,0118;21240,0;0,1591;1,95;0;0,0;0,1591
2025-03-27;Playtech;1419,06;0,0;390;3,64;14;0,0359;21226,0;0,0669;1,99;0;0,0;0,0669
2025-02-14;Pascal Gaming;6120,54;0,0;41;149,28;0;0,0;21192,0;0,2888;2,63;2;3,0;0,2888
2025-04-01;RedTigerEVL;506,21;0,0;338;1,5;7;0,0207;21179,0;0,0239;1,7;2;3,0;0,0239
2025-01-23;Playtech;4474,12;0,0;253;17,68;7;0,0277;21147,0;0,2116;1,29;2;26,0;0,2116
2025-07-08;Platipus;5017,2;0,0;198;25,34;7;0,0354;20994,0;0,239;2,34;2;2,0;0,2390
2025-03-29;NetEntEVL;-7146,1;0,0;221;-32,34;8;0,0362;20985,0;-0,3405;1,8;1;1,0;-0,3405
2025-03-06;Booming Games;656,53;0,0;286;2,3;9;0,0315;20899,0;0,0314;1,95;0;0,0;0,0314
2025-08-08;Pascal Gaming;193,77;0,0;20;9,69;1;0,05;20882,0;0,0093;2,75;4;69,0;0,0093
2025-03-13;Playtech;-4016,56;0,0;504;-7,97;11;0,0218;20865,0;-0,1925;1,61;0;0,0;-0,1925
2025-03-07;NetEntEVL;360,3;0,0;329;1,1;5;0,0152;20813,0;0,0173;2,63;2;3,0;0,0173
2025-06-15;Endorphina;-2620,93;0,0;119;-22,02;2;0,0168;20811,0;-0,1259;1,65;1;0,0;-0,1259
2025-06-13;NolimitCityEVL;5507,52;0,0;94;58,59;4;0,0426;20804,0;0,2647;3,4;1;0,0;0,2647
2025-07-12;NolimitCityEVL;2523,7;0,0;86;29,35;1;0,0116;20760,0;0,1216;3,74;1;0,0;0,1216
2025-03-11;NolimitCityEVL;3252,43;0,0;221;14,72;4;0,0181;20745,0;0,1568;1,9;0;0,0;0,1568
2025-05-10;NolimitCityEVL;2455,16;0,0;83;29,58;3;0,0361;20729,0;0,1184;4,07;6;44,0;0,1184
2025-07-16;NetEntEVL;-515,54;0,0;108;-4,77;4;0,037;20667,0;-0,0249;1,89;0;0,0;-0,0249
2025-07-29;NetEntEVL;1302,75;0,0;71;18,35;2;0,0282;20665,0;0,063;2,14;1;1,0;0,0630
2025-06-01;NetEntEVL;-30539,64;0,0;245;-124,65;10;0,0408;20650,0;-1,4789;1,52;0;0,0;-1,4789
2025-05-14;NetEntEVL;2425,6;0,0;252;9,63;4;0,0159;20650,0;0,1175;1,26;0;0,0;0,1175
2025-06-27;NetEntEVL;-865,68;0,0;111;-7,8;2;0,018;20646,0;-0,0419;1,57;0;0,0;-0,0419
2025-01-10;Pascal Gaming;768,51;0,0;108;7,12;3;0,0278;20595,0;0,0373;3,59;119;681,0;0,0373
2025-04-20;RedTigerEVL;-1173,97;0,0;295;-3,98;6;0,0203;20587,0;-0,057;1,74;0;0,0;-0,0570
2025-08-08;Caleta;-1389,94;0,0;116;-11,98;2;0,0172;20525,0;-0,0677;2,38;4;1,0;-0,0677
2025-07-07;Gaming Corps;137,66;0,0;143;0,96;8;0,0559;20523,0;0,0067;1,67;1;20,0;0,0067
2025-04-11;NetEntEVL;3848,28;0,0;78;49,34;0;0,0;20501,0;0,1877;1,95;1;0,0;0,1877
2025-07-01;Caleta;2336,28;0,0;98;23,84;0;0,0;20449,0;0,1143;2,22;7;32,0;0,1142
2025-07-22;Wazdan;4015,1;0,0;167;24,04;8;0,0479;20392,0;0,1969;1,9;2;1,0;0,1969
2025-04-08;RedTigerEVL;3372,41;0,0;349;9,66;4;0,0115;20388,0;0,1654;1,68;2;4,0;0,1654
2025-07-11;NolimitCityEVL;6002,55;0,0;76;78,98;3;0,0395;20383,0;0,2945;2,91;2;2,0;0,2945
2025-04-10;NetEntEVL;3166,67;0,0;89;35,58;3;0,0337;20353,0;0,1556;1,57;0;0,0;0,1556
2025-02-23;RedTigerEVL;2451,15;0,0;224;10,94;5;0,0223;20325,0;0,1206;1,73;2;3,0;0,1206
2025-04-09;Playtech;1043,78;0,0;414;2,52;12;0,029;20229,0;0,0516;1,8;1;3,0;0,0516
2025-02-28;RedTigerEVL;-944,1;0,0;353;-2,67;10;0,0283;20136,0;-0,0469;1,45;1;2,0;-0,0469
2025-07-18;NolimitCityEVL;-4884,01;0,0;85;-57,46;2;0,0235;20116,0;-0,2428;3,35;0;0,0;-0,2428
2025-02-20;NolimitCityEVL;1098,57;0,0;214;5,13;10;0,0467;20112,0;0,0546;1,85;2;3,0;0,0546
2025-08-02;Wazdan;2435,45;0,0;41;59,4;2;0,0488;20103,0;0,1211;4,46;3;4,0;0,1211
2025-07-03;Endorphina;2356,65;0,0;111;21,23;2;0,018;20064,0;0,1175;1,8;2;5,0;0,1175
2025-08-24;Gaming Corps;2200,09;0,0;104;21,15;4;0,0385;20060,0;0,1097;2,07;6;28,0;0,1097
2025-07-30;NetEntEVL;1814,01;0,0;86;21,09;1;0,0116;20014,0;0,0906;2,14;0;0,0;0,0906
2025-08-06;Endorphina;2586,0;0,0;113;22,88;1;0,0088;20003,0;0,1293;2,34;5;3,0;0,1293
2025-02-27;NolimitCityEVL;3946,87;0,0;263;15,01;7;0,0266;19950,0;0,1978;1,66;0;0,0;0,1978
2025-04-08;Gaming Corps;2341,44;0,0;246;9,52;6;0,0244;19948,0;0,1174;1,52;5;83,0;0,1174
2025-02-04;Pascal Gaming;2550,94;0,0;106;24,07;6;0,0566;19938,0;0,1279;2,79;14;323,0;0,1279
2025-08-16;Booming Games;-2145,55;0,0;290;-7,4;6;0,0207;19908,0;-0,1078;1,57;1;5,0;-0,1078
2025-03-08;Caleta;4964,77;0,0;224;22,16;20;0,0893;19903,0;0,2494;2,0;4;3,0;0,2494
2025-05-08;Endorphina;5623,55;0,0;122;46,09;3;0,0246;19895,0;0,2827;1,67;1;0,0;0,2827
2025-08-05;Caleta;2558,76;0,0;88;29,08;3;0,0341;19872,0;0,1288;2,56;18;62,0;0,1288
2025-02-10;BigTimeGamingEVL;1311,5;0,0;341;3,85;7;0,0205;19871,0;0,066;1,71;5;5,0;0,0660
2025-07-24;NetEntEVL;3936,98;0,0;110;35,79;1;0,0091;19823,0;0,1986;1,63;0;0,0;0,1986
2025-06-06;Gaming Corps;2604,98;0,0;140;18,61;5;0,0357;19818,0;0,1314;2,0;2;4,0;0,1314
2025-03-17;BigTimeGamingEVL;2956,15;0,0;559;5,29;13;0,0233;19803,0;0,1493;1,23;0;0,0;0,1493
2025-07-18;NetEntEVL;-2126,33;0,0;122;-17,43;5;0,041;19721,0;-0,1078;1,8;0;0,0;-0,1078
2025-07-02;Endorphina;3723,68;0,0;114;32,66;2;0,0175;19709,0;0,1889;1,88;0;0,0;0,1889
2025-01-20;RedTigerEVL;1280,85;0,0;189;6,78;6;0,0317;19652,0;0,0652;2,13;0;0,0;0,0652
2025-05-21;BigTimeGamingEVL;697,25;0,0;149;4,68;5;0,0336;19619,0;0,0355;1,4;0;0,0;0,0355
2025-08-05;BigTimeGamingEVL;1402,55;0,0;63;22,26;0;0,0;19594,0;0,0716;1,46;4;4,0;0,0716
2025-02-18;Playtech;1160,26;0,0;406;2,86;8;0,0197;19576,0;0,0593;1,7;1;1,0;0,0593
2025-02-26;Playtech;1167,15;0,0;332;3,52;10;0,0301;19548,0;0,0597;1,52;0;0,0;0,0597
2025-03-13;NolimitCityEVL;6667,86;0,0;204;32,69;5;0,0245;19527,0;0,3415;1,82;1;2,0;0,3415
2025-07-11;Gaming Corps;-2164,22;0,0;146;-14,82;4;0,0274;19519,0;-0,1109;1,97;4;51,0;-0,1109
2025-06-24;NetEntEVL;887,68;0,0;149;5,96;7;0,047;19509,0;0,0455;1,45;0;0,0;0,0455
2025-02-10;BGaming;4573,84;0,0;128;35,73;3;0,0234;19506,0;0,2345;1,5;0;0,0;0,2345
2025-03-12;Caleta;4201,26;0,0;229;18,35;7;0,0306;19499,0;0,2155;1,87;8;4,0;0,2155
2025-04-15;Caleta;1060,98;0,0;69;15,38;0;0,0;19449,0;0,0546;2,75;0;0,0;0,0546
2025-02-19;NetEntEVL;567,4;0,0;179;3,17;0;0,0;19427,0;0,0292;1,49;0;0,0;0,0292
2025-02-23;Playtech;1487,61;0,0;399;3,73;13;0,0326;19376,0;0,0768;1,54;3;4,0;0,0768
2025-02-26;Caleta;2435,51;0,0;174;14,0;11;0,0632;19371,0;0,1257;1,93;11;10,0;0,1257
2025-07-20;Caleta;-308,82;0,0;112;-2,76;3;0,0268;19334,0;-0,016;2,37;8;6,0;-0,0160
2025-03-17;Caleta;1190,78;0,0;124;9,6;5;0,0403;19269,0;0,0618;2,83;9;7,0;0,0618
2025-07-23;Endorphina;-1959,06;0,0;98;-19,99;7;0,0714;19265,0;-0,1017;1,65;0;0,0;-0,1017
2025-02-11;Booming Games;1088,83;0,0;366;2,97;10;0,0273;19228,0;0,0566;1,56;6;2,0;0,0566
2025-07-14;NetEntEVL;2160,91;0,0;127;17,02;8;0,063;19226,0;0,1124;1,61;1;3,0;0,1124
2025-03-22;RedTigerEVL;1211,2;0,0;242;5,0;2;0,0083;19191,0;0,0631;1,75;0;0,0;0,0631
2025-04-30;NolimitCityEVL;-9961,1;0,0;49;-203,29;2;0,0408;19178,0;-0,5194;2,31;0;0,0;-0,5194
2025-03-06;Pascal Gaming;-480,6;0,0;170;-2,83;8;0,0471;19170,0;-0,0251;3,45;6;26,0;-0,0251
2025-04-28;NetEntEVL;360,22;0,0;52;6,93;1;0,0192;19135,0;0,0188;1,98;0;0,0;0,0188
2025-07-17;Fazi;1849,95;0,0;322;5,75;7;0,0217;19103,0;0,0968;2,42;1;0,0;0,0968
2025-05-20;Endorphina;-302,95;0,0;147;-2,06;3;0,0204;19084,0;-0,0159;1,48;0;0,0;-0,0159
2025-03-03;NetEntEVL;649,8;0,0;280;2,32;4;0,0143;19083,0;0,0341;1,43;0;0,0;0,0341
2025-03-02;Caleta;4425,55;0,0;239;18,52;21;0,0879;19079,0;0,232;1,77;8;11,0;0,2320
2025-02-12;Booming Games;1241,12;0,0;312;3,98;15;0,0481;19079,0;0,065;1,57;7;4,0;0,0651
2025-02-10;NetEntEVL;1490,7;0,0;245;6,08;5;0,0204;19030,0;0,0783;1,76;3;3,0;0,0783
2025-02-25;Caleta;2268,82;0,0;168;13,5;11;0,0655;18964,0;0,1196;2,1;12;28,0;0,1196
2025-05-24;NolimitCityEVL;-136,52;0,0;105;-1,3;2;0,019;18957,0;-0,0072;3,52;0;0,0;-0,0072
2025-02-15;NolimitCityEVL;1747,92;0,0;192;9,1;4;0,0208;18951,0;0,0922;2,07;0;0,0;0,0922
2025-07-25;NetEntEVL;264,46;0,0;72;3,67;1;0,0139;18949,0;0,014;1,97;0;0,0;0,0140
2025-01-06;Pascal Gaming;615,97;0,0;105;5,87;7;0,0667;18942,0;0,0325;2,37;9;43,0;0,0325
2025-04-08;NetEntEVL;3411,38;0,0;88;38,77;3;0,0341;18913,0;0,1804;1,66;0;0,0;0,1804
2025-02-07;Pascal Gaming;356,09;0,0;72;4,95;3;0,0417;18886,0;0,0189;2,06;1;1,0;0,0189
2025-07-15;NetEntEVL;-122,83;0,0;125;-0,98;3;0,024;18854,0;-0,0065;1,79;3;4,0;-0,0065
2025-08-13;NetEntEVL;779,13;0,0;75;10,39;4;0,0533;18812,0;0,0414;1,85;0;0,0;0,0414
2025-07-08;Endorphina;1477,69;0,0;142;10,41;1;0,007;18796,0;0,0786;1,89;2;3,0;0,0786
2025-03-26;NetEntEVL;2238,4;0,0;199;11,25;3;0,0151;18769,0;0,1193;1,58;0;0,0;0,1193
2025-04-29;NolimitCityEVL;-2104,41;0,0;48;-43,84;6;0,125;18748,0;-0,1123;1,77;0;0,0;-0,1122
2025-08-06;Gaming Corps;237,37;0,0;138;1,72;5;0,0362;18744,0;0,0127;2,13;4;3,0;0,0127
2025-08-13;Booming Games;1460,29;0,0;326;4,48;5;0,0153;18735,0;0,0779;1,48;2;2,0;0,0779
2025-05-01;Caleta;1088,02;0,0;70;15,54;2;0,0286;18654,0;0,0583;2,71;5;11,0;0,0583
2025-03-12;NolimitCityEVL;-2626,06;0,0;204;-12,87;3;0,0147;18638,0;-0,1409;1,69;1;1,0;-0,1409
2025-02-19;NolimitCityEVL;4166,37;0,0;199;20,94;4;0,0201;18609,0;0,2239;1,92;1;0,0;0,2239
2025-03-11;NetEntEVL;2974,95;0,0;230;12,93;3;0,013;18608,0;0,1599;1,49;0;0,0;0,1599
2025-04-26;NetEntEVL;3859,8;0,0;69;55,94;0;0,0;18600,0;0,2075;1,71;1;2,0;0,2075
2025-05-27;NolimitCityEVL;802,09;0,0;93;8,62;1;0,0108;18592,0;0,0431;2,72;1;1,0;0,0431
2025-07-13;Playtech;-1517,14;0,0;196;-7,74;5;0,0255;18576,0;-0,0817;2,11;0;0,0;-0,0817
2025-05-07;Caleta;1007,73;0,0;40;25,19;0;0,0;18575,0;0,0543;4,33;6;10,0;0,0543
2025-03-26;RedTigerEVL;3110,5;0,0;269;11,56;2;0,0074;18514,0;0,168;1,71;0;0,0;0,1680
2025-07-16;Hacksaw;112,5;0,0;157;0,72;5;0,0318;18495,0;0,0061;1,66;0;0,0;0,0061
2025-03-18;Caleta;2332,08;0,0;141;16,54;5;0,0355;18495,0;0,1261;2,14;11;11,0;0,1261
2025-02-22;Pascal Gaming;19,11;0,0;49;0,39;1;0,0204;18487,0;0,001;3,27;1;32,0;0,0010
2025-03-29;Caleta;2021,03;0,0;110;18,37;3;0,0273;18443,0;0,1096;2,66;5;5,0;0,1096
2025-07-04;NetEntEVL;-1713,17;0,0;170;-10,08;3;0,0176;18430,0;-0,093;1,42;0;0,0;-0,0930
2025-01-06;BGaming;-683,21;0,0;155;-4,41;2;0,0129;18393,0;-0,0371;1,63;0;0,0;-0,0371
2025-03-21;Playtech;4476,26;0,0;315;14,21;9;0,0286;18380,0;0,2435;1,89;0;0,0;0,2435
2025-08-12;BetConstruct;536,45;0,0;15;35,76;3;0,2;18361,0;0,0292;2,8;0;0,0;0,0292
2025-03-01;NetEntEVL;-2205,8;0,0;283;-7,79;3;0,0106;18342,0;-0,1203;1,55;2;3,0;-0,1203
2025-02-25;NolimitCityEVL;8742,74;0,0;175;49,96;7;0,04;18334,0;0,4768;1,69;2;1,0;0,4769
2025-02-25;Playtech;-2394,92;0,0;354;-6,77;12;0,0339;18277,0;-0,131;1,42;1;1,0;-0,1310
2025-03-03;Caleta;1757,0;0,0;224;7,84;12;0,0536;18258,0;0,0962;2,01;12;25,0;0,0962
2025-04-22;Caleta;2867,65;0,0;113;25,38;3;0,0265;18209,0;0,1575;2,18;5;10,0;0,1575
2025-06-28;NetEntEVL;-894,58;0,0;141;-6,34;2;0,0142;18201,0;-0,0492;1,72;2;1,0;-0,0492
2025-04-19;Pascal Gaming;3627,97;0,0;43;84,37;0;0,0;18157,0;0,1998;4,23;6;15,0;0,1998
2025-07-05;NetEntEVL;1156,35;0,0;143;8,09;3;0,021;18149,0;0,0637;1,56;1;2,0;0,0637
2025-03-14;NolimitCityEVL;3614,46;0,0;221;16,36;4;0,0181;18074,0;0,2;1,86;0;0,0;0,2000
2025-07-14;NolimitCityEVL;2347,66;0,0;68;34,52;1;0,0147;18006,0;0,1304;3,91;7;5,0;0,1304
2025-07-10;NetEntEVL;-1045,88;0,0;143;-7,31;3;0,021;18003,0;-0,0581;1,62;3;4,0;-0,0581
2025-06-16;Gaming Corps;2078,89;0,0;130;15,99;6;0,0462;17984,0;0,1156;1,85;1;1,0;0,1156
2025-06-06;Pascal Gaming;-1397,14;0,0;44;-31,75;1;0,0227;17982,0;-0,0777;3,16;6;144,0;-0,0777
2025-08-23;BetConstruct;275,66;0,0;19;14,51;0;0,0;17967,0;0,0153;4,89;0;0,0;0,0153
2025-02-11;RedTigerEVL;3069,35;0,0;302;10,16;7;0,0232;17962,0;0,1709;1,56;2;2,0;0,1709
2025-02-17;Booming Games;2414,92;0,0;335;7,21;14;0,0418;17935,0;0,1346;1,59;2;1,0;0,1346
2025-03-01;Pascal Gaming;-577,9;0,0;57;-10,14;0;0,0;17921,0;-0,0322;3,33;2;13,0;-0,0322
2025-02-13;BigTimeGamingEVL;-1766,7;0,0;137;-12,9;0;0,0;17887,0;-0,0988;1,5;1;1,0;-0,0988
2025-05-07;Gaming Corps;1502,59;0,0;191;7,87;4;0,0209;17882,0;0,084;1,73;8;203,0;0,0840
2025-08-15;Booming Games;-1161,02;0,0;307;-3,78;11;0,0358;17830,0;-0,0651;1,46;0;0,0;-0,0651
2025-02-06;Playtech;1959,27;0,0;433;4,52;20;0,0462;17775,0;0,1102;1,44;0;0,0;0,1102
2025-04-23;RedTigerEVL;3401,91;0,0;254;13,39;9;0,0354;17761,0;0,1915;1,93;1;5,0;0,1915
2025-05-09;NolimitCityEVL;4090,79;0,0;107;38,23;2;0,0187;17735,0;0,2307;2,58;4;3,0;0,2307
2025-07-28;Endorphina;-1377,52;0,0;94;-14,65;2;0,0213;17712,0;-0,0778;2,93;0;0,0;-0,0778
2025-03-21;RedTigerEVL;3770,9;0,0;250;15,08;4;0,016;17694,0;0,2131;1,64;3;2,0;0,2131
2025-05-26;Gaming Corps;1081,72;0,0;116;9,33;4;0,0345;17629,0;0,0614;1,74;2;40,0;0,0614
2025-02-12;BGaming;-11587,26;0,0;116;-99,89;1;0,0086;17615,0;-0,6578;1,53;1;3,0;-0,6578
2025-03-31;Pascal Gaming;-34,61;0,0;55;-0,63;1;0,0182;17613,0;-0,002;3,96;21;47,0;-0,0020
2025-06-22;NolimitCityEVL;432,2;0,0;89;4,86;1;0,0112;17578,0;0,0246;2,61;0;0,0;0,0246
2025-05-04;Caleta;-919,65;0,0;55;-16,72;0;0,0;17574,0;-0,0523;3,09;4;2,0;-0,0523
2025-04-16;Gaming Corps;2436,81;0,0;231;10,55;6;0,026;17567,0;0,1387;1,77;11;48,0;0,1387
2025-04-15;Gaming Corps;993,31;0,0;222;4,47;8;0,036;17563,0;0,0566;1,74;1;0,0;0,0566
2025-07-19;NetEntEVL;3400,17;0,0;142;23,94;6;0,0423;17526,0;0,194;1,54;0;0,0;0,1940
2025-01-03;Pascal Gaming;1468,85;0,0;129;11,39;3;0,0233;17461,0;0,0841;2,34;6;88,0;0,0841
2025-06-04;NolimitCityEVL;4674,0;0,0;90;51,93;1;0,0111;17459,0;0,2677;2,54;1;0,0;0,2677
2025-04-11;BigTimeGamingEVL;-4076,7;0,0;63;-64,71;0;0,0;17458,0;-0,2335;1,92;0;0,0;-0,2335
2025-08-02;Caleta;1446,21;0,0;93;15,55;2;0,0215;17413,0;0,0831;2,44;10;7,0;0,0831
2025-06-28;Gaming Corps;2269,25;0,0;106;21,41;2;0,0189;17394,0;0,1305;1,82;1;50,0;0,1305
2025-03-22;Playtech;4692,11;0,0;316;14,85;8;0,0253;17394,0;0,2698;1,72;1;1,0;0,2698
2025-03-30;Caleta;437,92;0,0;138;3,17;4;0,029;17386,0;0,0252;2,56;2;1,0;0,0252
2025-07-11;Endorphina;-1244,41;0,0;128;-9,72;5;0,0391;17379,0;-0,0716;1,8;0;0,0;-0,0716
2025-07-28;NolimitCityEVL;363,71;0,0;60;6,06;5;0,0833;17299,0;0,021;3,58;0;0,0;0,0210
2025-04-21;Pascal Gaming;868,09;0,0;44;19,73;1;0,0227;17287,0;0,0502;2,86;9;761,0;0,0502
2025-05-06;Caleta;3425,37;0,0;56;61,17;0;0,0;17278,0;0,1983;3,27;9;8,0;0,1983
2025-05-13;Endorphina;1668,25;0,0;129;12,93;7;0,0543;17229,0;0,0968;1,67;0;0,0;0,0968
2025-07-25;Endorphina;2829,11;0,0;117;24,18;6;0,0513;17204,0;0,1644;1,9;1;1,0;0,1644
2025-03-01;BigTimeGamingEVL;-1495,35;0,0;225;-6,65;2;0,0089;17184,0;-0,087;1,56;0;0,0;-0,0870
2025-04-20;Gaming Corps;2121,8;0,0;245;8,66;7;0,0286;17179,0;0,1235;1,85;3;1,0;0,1235
2025-05-30;Caleta;1009,29;0,0;107;9,43;3;0,028;17161,0;0,0588;2,13;2;0,0;0,0588
2025-05-05;Pascal Gaming;1293,8;0,0;43;30,09;0;0,0;17153,0;0,0754;2,86;3;8,0;0,0754
2025-03-28;Caleta;3440,46;0,0;118;29,16;8;0,0678;17146,0;0,2007;2,69;10;13,0;0,2007
2025-08-07;NetEntEVL;2595,52;0,0;102;25,45;1;0,0098;17129,0;0,1515;1,63;0;0,0;0,1515
2025-07-12;Hacksaw;689,64;0,0;160;4,31;3;0,0187;17081,0;0,0404;1,72;0;0,0;0,0404
2025-03-17;Playtech;-108,11;0,0;396;-0,27;13;0,0328;17074,0;-0,0063;1,68;1;1,0;-0,0063
2025-05-19;Gaming Corps;-1452,08;0,0;178;-8,16;30;0,1685;17072,0;-0,0851;1,66;5;16,0;-0,0851
2025-04-19;NetEntEVL;1508,37;0,0;85;17,75;0;0,0;17068,0;0,0884;2,09;1;2,0;0,0884
2025-07-26;Caleta;2834,12;0,0;129;21,97;5;0,0388;17067,0;0,1661;2,23;4;2,0;0,1661
2025-03-14;Caleta;62,35;0,0;153;0,41;8;0,0523;17052,0;0,0037;2,25;10;10,0;0,0037
2025-07-20;Gaming Corps;2397,78;0,0;134;17,89;6;0,0448;17051,0;0,1406;2,19;3;30,0;0,1406
2025-05-21;Gaming Corps;-2205,01;0,0;132;-16,7;6;0,0455;17032,0;-0,1295;1,79;6;29,0;-0,1295
2025-06-29;Caleta;1016,0;0,0;88;11,55;0;0,0;17016,0;0,0597;2,39;4;3,0;0,0597
2025-05-05;Endorphina;816,85;0,0;128;6,38;3;0,0234;17008,0;0,048;1,59;1;3,0;0,0480
2025-08-24;NetEntEVL;-137,04;0,0;86;-1,59;4;0,0465;16990,0;-0,0081;2,02;2;6,0;-0,0081
